41.50, 0.240132
41.60, 0.239613
41.70, 0.239099
41.80, 0.238589
41.90, 0.238083
42.00, 0.237582
42.10, 0.237086
42.20, 0.236593
42.30, 0.236105
42.40, 0.235621
42.50, 0.235141
42.60, 0.234665
42.70, 0.234193
42.80, 0.233725
42.90, 0.233261
43.00, 0.232801
43.10, 0.232345
43.20, 0.231892
43.30, 0.231444
43.40, 0.230999
43.50, 0.230557
43.60, 0.230119
43.70, 0.229685
43.80, 0.229254
43.90, 0.228827
44.00, 0.228403
44.10, 0.227982
44.20, 0.227565
44.30, 0.227151
44.40, 0.226741
44.50, 0.226333
44.60, 0.225929
44.70, 0.225528
44.80, 0.225130
44.90, 0.224735
45.00, 0.224344
45.10, 0.223955
45.20, 0.223569
45.30, 0.223186
45.40, 0.222807
45.50, 0.222430
45.60, 0.222055
45.70, 0.221684
45.80, 0.221316
45.90, 0.220950
46.00, 0.220587
46.10, 0.220226
46.20, 0.219868
46.30, 0.219513
46.40, 0.219161
46.50, 0.218811
46.60, 0.218463
46.70, 0.218119
46.80, 0.217776
46.90, 0.217436
47.00, 0.217099
47.10, 0.216763
47.20, 0.216431
47.30, 0.216100
47.40, 0.215772
47.50, 0.215446
47.60, 0.215123
47.70, 0.214801
47.80, 0.214482
47.90, 0.214165
48.00, 0.213851
48.10, 0.213538
48.20, 0.213228
48.30, 0.212919
48.40, 0.212613
48.50, 0.212309
48.60, 0.212006
48.70, 0.211706
48.80, 0.211408
48.90, 0.211112
49.00, 0.210817
49.10, 0.210525
49.20, 0.210234
49.30, 0.209946
49.40, 0.209659
49.50, 0.209374
49.60, 0.209091
49.70, 0.208810
49.80, 0.208530
49.90, 0.208252
50.00, 0.207976
50.10, 0.207702
50.20, 0.207430
50.30, 0.207159
50.40, 0.206890
50.50, 0.206623
50.60, 0.206357
50.70, 0.206094
50.80, 0.205832
50.90, 0.205572
51.00, 0.205313
51.10, 0.205056
51.20, 0.204801
51.30, 0.204547
51.40, 0.204295
51.50, 0.204045
51.60, 0.203796
51.70, 0.203549
51.80, 0.203304
51.90, 0.203060
52.00, 0.202817
52.10, 0.202576
52.20, 0.202337
52.30, 0.202099
52.40, 0.201863
52.50, 0.201628
52.60, 0.201394
52.70, 0.201162
52.80, 0.200932
52.90, 0.200702
53.00, 0.200475
53.10, 0.200248
53.20, 0.200023
53.30, 0.199800
53.40, 0.199578
53.50, 0.199357
53.60, 0.199138
53.70, 0.198919
53.80, 0.198703
53.90, 0.198487
54.00, 0.198273
54.10, 0.198060
54.20, 0.197848
54.30, 0.197638
54.40, 0.197429
54.50, 0.197221
54.60, 0.197014
54.70, 0.196809
54.80, 0.196605
54.90, 0.196402
55.00, 0.196200
55.10, 0.196000
55.20, 0.195800
55.30, 0.195602
55.40, 0.195405
55.50, 0.195209
55.60, 0.195014
55.70, 0.194820
55.80, 0.194628
55.90, 0.194436
56.00, 0.194246
56.10, 0.194057
56.20, 0.193869
56.30, 0.193681
56.40, 0.193495
56.50, 0.193310
56.60, 0.193126
56.70, 0.192944
56.80, 0.192762
56.90, 0.192581
57.00, 0.192401
57.10, 0.192222
57.20, 0.192044
57.30, 0.191867
57.40, 0.191691
57.50, 0.191517
57.60, 0.191343
57.70, 0.191170
57.80, 0.190998
57.90, 0.190826
58.00, 0.190656
58.10, 0.190487
58.20, 0.190319
58.30, 0.190151
58.40, 0.189985
58.50, 0.189819
58.60, 0.189654
58.70, 0.189490
58.80, 0.189327
58.90, 0.189165
59.00, 0.189004
59.10, 0.188844
59.20, 0.188684
59.30, 0.188525
59.40, 0.188367
59.50, 0.188210
59.60, 0.188054
59.70, 0.187899
59.80, 0.187744
59.90, 0.187590
60.00, 0.187437
60.10, 0.187285
60.20, 0.187133
60.30, 0.186982
60.40, 0.186832
60.50, 0.186683
60.60, 0.186534
60.70, 0.186386
60.80, 0.186239
60.90, 0.186092
61.00, 0.185946
61.10, 0.185801
61.20, 0.185656
61.30, 0.185512
61.40, 0.185369
61.50, 0.185226
61.60, 0.185084
61.70, 0.184943
61.80, 0.184802
61.90, 0.184662
62.00, 0.184523
62.10, 0.184384
62.20, 0.184246
62.30, 0.184108
62.40, 0.183971
62.50, 0.183835
62.60, 0.183699
62.70, 0.183564
62.80, 0.183429
62.90, 0.183295
63.00, 0.183162
63.10, 0.183029
63.20, 0.182897
63.30, 0.182765
63.40, 0.182634
63.50, 0.182503
63.60, 0.182373
63.70, 0.182244
63.80, 0.182115
63.90, 0.181986
64.00, 0.181859
64.10, 0.181731
64.20, 0.181605
64.30, 0.181478
64.40, 0.181353
64.50, 0.181228
64.60, 0.181103
64.70, 0.180979
64.80, 0.180855
64.90, 0.180732
65.00, 0.180609
65.10, 0.180487
65.20, 0.180366
65.30, 0.180244
65.40, 0.180124
65.50, 0.180004
65.60, 0.179884
65.70, 0.179765
65.80, 0.179646
65.90, 0.179528
66.00, 0.179410
66.10, 0.179292
66.20, 0.179175
66.30, 0.179059
66.40, 0.178943
66.50, 0.178827
66.60, 0.178712
66.70, 0.178598
66.80, 0.178483
66.90, 0.178370
67.00, 0.178256
67.10, 0.178143
67.20, 0.178031
67.30, 0.177919
67.40, 0.177807
67.50, 0.177696
67.60, 0.177585
67.70, 0.177475
67.80, 0.177364
67.90, 0.177255
68.00, 0.177146
68.10, 0.177037
68.20, 0.176928
68.30, 0.176820
68.40, 0.176713
68.50, 0.176605
68.60, 0.176499
68.70, 0.176392
68.80, 0.176286
68.90, 0.176180
69.00, 0.176075
69.10, 0.175970
69.20, 0.175865
69.30, 0.175761
69.40, 0.175657
69.50, 0.175553
69.60, 0.175450
69.70, 0.175347
69.80, 0.175245
69.90, 0.175143
70.00, 0.175041
70.10, 0.174939
70.20, 0.174838
70.30, 0.174737
70.40, 0.174637
70.50, 0.174537
70.60, 0.174437
70.70, 0.174338
70.80, 0.174238
70.90, 0.174140
71.00, 0.174041
71.10, 0.173943
71.20, 0.173845
71.30, 0.173748
71.40, 0.173650
71.50, 0.173553
71.60, 0.173457
71.70, 0.173361
71.80, 0.173265
71.90, 0.173169
72.00, 0.173073
72.10, 0.172978
72.20, 0.172884
72.30, 0.172789
72.40, 0.172695
72.50, 0.172601
72.60, 0.172507
72.70, 0.172414
72.80, 0.172321
72.90, 0.172228
73.00, 0.172135
73.10, 0.172043
73.20, 0.171951
73.30, 0.171859
73.40, 0.171768
73.50, 0.171677
73.60, 0.171586
73.70, 0.171495
73.80, 0.171405
73.90, 0.171315
74.00, 0.171225
74.10, 0.171135
74.20, 0.171046
74.30, 0.170957
74.40, 0.170868
74.50, 0.170779
74.60, 0.170691
74.70, 0.170603
74.80, 0.170515
74.90, 0.170427
75.00, 0.170340
75.10, 0.170253
75.20, 0.170166
75.30, 0.170079
75.40, 0.169993
75.50, 0.169906
75.60, 0.169820
75.70, 0.169735
75.80, 0.169649
75.90, 0.169564
76.00, 0.169479
76.10, 0.169394
76.20, 0.169309
76.30, 0.169225
76.40, 0.169141
76.50, 0.169057
76.60, 0.168973
76.70, 0.168889
76.80, 0.168806
76.90, 0.168723
77.00, 0.168640
77.10, 0.168557
77.20, 0.168475
77.30, 0.168392
77.40, 0.168310
77.50, 0.168228
77.60, 0.168147
77.70, 0.168065
77.80, 0.167984
77.90, 0.167903
78.00, 0.167822
78.10, 0.167741
78.20, 0.167660
78.30, 0.167580
78.40, 0.167500
78.50, 0.167420
78.60, 0.167340
78.70, 0.167260
78.80, 0.167181
78.90, 0.167102
79.00, 0.167023
79.10, 0.166944
79.20, 0.166865
79.30, 0.166786
79.40, 0.166708
79.50, 0.166630
79.60, 0.166552
79.70, 0.166474
79.80, 0.166396
79.90, 0.166319
80.00, 0.166241
80.10, 0.166164
80.20, 0.166087
80.30, 0.166011
80.40, 0.165934
80.50, 0.165858
80.60, 0.165782
80.70, 0.165707
80.80, 0.165631
80.90, 0.165556
81.00, 0.165481
81.10, 0.165406
81.20, 0.165332
81.30, 0.165257
81.40, 0.165183
81.50, 0.165109
81.60, 0.165036
81.70, 0.164962
81.80, 0.164889
81.90, 0.164816
82.00, 0.164743
82.10, 0.164671
82.20, 0.164598
82.30, 0.164526
82.40, 0.164454
82.50, 0.164383
82.60, 0.164311
82.70, 0.164240
82.80, 0.164169
82.90, 0.164098
83.00, 0.164027
83.10, 0.163957
83.20, 0.163886
83.30, 0.163816
83.40, 0.163746
83.50, 0.163677
83.60, 0.163607
83.70, 0.163538
83.80, 0.163469
83.90, 0.163400
84.00, 0.163331
84.10, 0.163262
84.20, 0.163194
84.30, 0.163126
84.40, 0.163058
84.50, 0.162990
84.60, 0.162923
84.70, 0.162855
84.80, 0.162788
84.90, 0.162721
85.00, 0.162654
85.10, 0.162587
85.20, 0.162520
85.30, 0.162454
85.40, 0.162388
85.50, 0.162322
85.60, 0.162256
85.70, 0.162190
85.80, 0.162125
85.90, 0.162059
86.00, 0.161994
86.10, 0.161929
86.20, 0.161864
86.30, 0.161799
86.40, 0.161735
86.50, 0.161670
86.60, 0.161606
86.70, 0.161542
86.80, 0.161478
86.90, 0.161414
87.00, 0.161351
87.10, 0.161287
87.20, 0.161224
87.30, 0.161161
87.40, 0.161098
87.50, 0.161035
87.60, 0.160972
87.70, 0.160910
87.80, 0.160847
87.90, 0.160785
88.00, 0.160723
88.10, 0.160661
88.20, 0.160599
88.30, 0.160537
88.40, 0.160476
88.50, 0.160414
88.60, 0.160353
88.70, 0.160292
88.80, 0.160231
88.90, 0.160170
89.00, 0.160109
89.10, 0.160048
89.20, 0.159988
89.30, 0.159928
89.40, 0.159867
89.50, 0.159807
89.60, 0.159747
89.70, 0.159687
89.80, 0.159628
89.90, 0.159568
90.00, 0.159509
90.10, 0.159449
90.20, 0.159390
90.30, 0.159331
90.40, 0.159272
90.50, 0.159213
90.60, 0.159155
90.70, 0.159096
90.80, 0.159037
90.90, 0.158979
91.00, 0.158921
91.10, 0.158863
91.20, 0.158805
91.30, 0.158747
91.40, 0.158689
91.50, 0.158631
91.60, 0.158574
91.70, 0.158516
91.80, 0.158459
91.90, 0.158402
92.00, 0.158345
92.10, 0.158288
92.20, 0.158231
92.30, 0.158174
92.40, 0.158117
92.50, 0.158061
92.60, 0.158004
92.70, 0.157948
92.80, 0.157892
92.90, 0.157835
93.00, 0.157779
93.10, 0.157723
93.20, 0.157667
93.30, 0.157612
93.40, 0.157556
93.50, 0.157500
93.60, 0.157445
93.70, 0.157390
93.80, 0.157334
93.90, 0.157279
94.00, 0.157224
94.10, 0.157169
94.20, 0.157114
94.30, 0.157059
94.40, 0.157005
94.50, 0.156950
94.60, 0.156895
94.70, 0.156841
94.80, 0.156787
94.90, 0.156732
95.00, 0.156678
95.10, 0.156624
95.20, 0.156570
95.30, 0.156516
95.40, 0.156462
95.50, 0.156409
95.60, 0.156355
95.70, 0.156301
95.80, 0.156248
95.90, 0.156195
96.00, 0.156141
96.10, 0.156088
96.20, 0.156035
96.30, 0.155982
96.40, 0.155929
96.50, 0.155876
96.60, 0.155823
96.70, 0.155770
96.80, 0.155717
96.90, 0.155665
97.00, 0.155612
97.10, 0.155560
97.20, 0.155507
97.30, 0.155455
97.40, 0.155403
97.50, 0.155351
97.60, 0.155299
97.70, 0.155247
97.80, 0.155195
97.90, 0.155143
98.00, 0.155091
98.10, 0.155039
98.20, 0.154988
98.30, 0.154936
98.40, 0.154884
98.50, 0.154833
98.60, 0.154782
98.70, 0.154730
98.80, 0.154679
98.90, 0.154628
99.00, 0.154577
99.10, 0.154526
99.20, 0.154475
99.30, 0.154424
99.40, 0.154373
99.50, 0.154322
99.60, 0.154271
99.70, 0.154221
99.80, 0.154170
99.90, 0.154120
100.00, 0.154069
100.10, 0.154019
100.20, 0.153968
100.30, 0.153918
100.40, 0.153868
100.50, 0.153818
100.60, 0.153768
100.70, 0.153718
100.80, 0.153668
100.90, 0.153619
101.00, 0.153569
101.10, 0.153519
101.20, 0.153470
101.30, 0.153421
101.40, 0.153371
101.50, 0.153322
101.60, 0.153273
101.70, 0.153224
101.80, 0.153175
101.90, 0.153126
102.00, 0.153077
102.10, 0.153029
102.20, 0.152980
102.30, 0.152932
102.40, 0.152883
102.50, 0.152835
102.60, 0.152787
102.70, 0.152738
102.80, 0.152690
102.90, 0.152642
103.00, 0.152594
103.10, 0.152546
103.20, 0.152499
103.30, 0.152451
103.40, 0.152403
103.50, 0.152356
103.60, 0.152308
103.70, 0.152261
103.80, 0.152214
103.90, 0.152166
104.00, 0.152119
104.10, 0.152072
104.20, 0.152025
104.30, 0.151978
104.40, 0.151931
104.50, 0.151885
